name,sub_category,id,icon_url
Blue Octopus,Seafood,6ecac2a19b5,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/7d/7d797e13dc28ab493e5f5152e4f76651c87e5534.png?1376540422
Blowfish,Seafood,2cc339576d4,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/7b/7b2d0d02cbc259020622cd38390193f641316c0e.png?1376540422
Saber Sardine,Seafood,8dc2b518be9,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/72/720642c832fe1be311e191ebf45ea5a953f0ecb8.png?1376540422
Ogre Barracuda,Seafood,748b8154a77,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/03/0325de4aa6904208ed8582ac7cff8846026bf023.png?1376540422
Monkfish,Seafood,8eac5514fdd,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/7d/7d5294fe25c864c55c0b3c07b75850b39d4c5a24.png?1376540422
Sea Bo,Seafood,6b81863d9aa,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ed/ed4a21b0f88571b8e76766944d9e1d0866ee77bd.png?1376540422
Bianaq Bream,Seafood,f54a20f304a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b2/b21d88183a33c55706f42e955666faa55620b3a8.png?1376540422
Black Sole,Seafood,ca1a709a262,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a8/a825cd9d4e7e263afbe4b274cc22f6f7d3c3f217.png?1376540422
Hammerhead Shark,Seafood,8e00d51fe85,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/91/9117bee658008a286d28f467b23097f42d444e16.png?1376540422
Sea Pickle,Seafood,27029390c2b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/80/80da3b5932b753c05b9fec59fdc5ac73ff8be628.png?1376540422
Indigo Herring,Seafood,72fd3fcd035,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/f1/f12c794e810bb6cfd96395e2960236fbb5dc0372.png?1376540422
Ash Tuna,Seafood,ebdd749a1e1,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/2f/2ff200e841071b24d4c943dc3d3dd722aea1e8ec.png?1376540422
Leafy Seadragon,Seafood,286b94aec42,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/d1/d16b8110f7fc719a10e47a66122429bc7c601cd9.png?1376540422
Fullmoon Sardine,Seafood,be2adeeb1a0,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/94/948d68d90f91c8cf1d1695404302e0e3081389e9.png?1376540422
Haraldr Haddock,Seafood,8e93f2e1c83,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/55/553591728cefb07a10e01e07035eae6323d9f2cd.png?1376540422
Lavender Remora,Seafood,41055229038,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/c6/c68b69111dcf23ecf520c438c1c4376f36b3b947.png?1376540422
Balloonfish,Seafood,95e487904da,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ab/ab0d56cb8b829e31804ea6f4c456c8afd05e39f1.png?1376540422
Silver Shark,Seafood,41fb9d7c649,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/6e/6ed76e50656168d2a649bd7d26b60f101c0ff76d.png?1376540422
Wahoo,Seafood,b552bae20d9,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/78/78f5ce3b42d765efe2b0ed3cf9f83aa0d252bcd5.png?1376540422
Raincaller,Seafood,69dde9a0331,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/08/08f4e6927e90903099145dd7465a64a366a5e1b7.png?1376540422
Nautilus,Seafood,e119250245f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/e1/e1be17fa632d07776fd1fc8158ded8c35ba2a2c3.png?1376540422
Pike Eel,Seafood,c999567fa48,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/c9/c93579c3815a9aaba0031e343f288ea16768cefe.png?1376540422
Mummer Wrasse,Seafood,497c158dc07,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/63/6308afa27cbe6c4ed89eb74e725293dd7b614330.png?1376540422
Plaice,Seafood,87624d61a07,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/20/201447d92d97a69b9526e66dbef4925127c15c17.png?1376540422
Sea Devil,Seafood,8cfff108161,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/84/84ff07ed105f0e2b3120ab300470504241527e69.png?1376540422
Rock Lobster,Seafood,b1766b91870,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/60/609f2df75150e008433e8d3b0fb35281693ce1d3.png?1376540422
Goosefish,Seafood,c3edada6c2b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ed/ed6266609410639ab7fdcb7509415908a6401025.png?1376540422
Sunfish,Seafood,ab045040d05,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/9d/9d10a7024ea8a72ecc048a4689640afa37c72971.png?1376540422
Little Thalaos,Seafood,7cef1323e71,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/96/9619755919973e42a193f939d7a5b2ce2fcf7b50.png?1376540422
Mahi-Mahi,Seafood,2feb0b8badb,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/21/215e36eb5096e2ccdf45b7cfb053e2a57a57973e.png?1376540422
Halibut,Seafood,307a800efc5,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/f3/f3c7e8b3559d1879c8124835de64eb5ce0e1bf09.png?1376540422
Mazlaya Marlin,Seafood,550d1a57476,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/c0/c023f6fd9f9fe59575cf5563f320fd04f524266c.png?1376540422
Coelacanth,Seafood,f69d8a1ef98,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/75/75430e6e8678e67db2f6acc5f4e0511b5b5f49b5.png?1376540422
Giant Squid,Seafood,619f706ec11,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/f4/f4ac8c033ba6eb682cafabb08601416bbe2a729a.png?1376540422
Gigant Octopus,Seafood,13f5922dca1,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/8e/8e4d9fc941eee0265acde381d55cdfc41286da22.png?1376540422
Dinichthys,Seafood,e70f8fac750,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/df/df88bbcb11d1a269717e7bd9621539f65e820470.png?1376540422
Megalodon,Seafood,2b7dda20b59,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/25/25e06e1c07262b2cf831619e8d9bdf639441c9e2.png?1376540422
Titanic Sawfish,Seafood,8ab1b192a64,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/f4/f435f0a8252235dca9a2353d008f82390673612c.png?1376540422
Zalera,Seafood,fadd71dfdd6,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/8d/8dbf88529394e014e1b709d1f8cd10ff31c762ef.png?1391415246
Oschon's Print,Seafood,0698cd3dacd,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/74/74d660a56530d47492e6ae174ec0d1330544e6df.png?1391415249
Goldenfin,Seafood,50fb1847e4f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/53/53f66b16bdfb6780e1aebac5a9dd0cfb511c33f4.png?1391415245
Gigantshark,Seafood,35b3b8d16ec,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/26/262eed4c867d30652af4f5f404c9f76ebc1f1634.png?1391415243
Navigator's Brand,Seafood,d3f3cbc3afb,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ec/ecdd57432caee610a5250e8ee21bda68156f963c.png?1391415247
Octomammoth,Seafood,6b6b092ac36,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/8e/8eada3fab4160bdb46ede87a213410adbe1e9f29.png?1391415248
Stormdancer,Seafood,183dab03813,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/94/944b032834a628afa65bf3aab58f5cf0058b32db.png?1391415450
Silver Sovereign,Seafood,1ac03db6d34,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/dd/dd1ef780257c36fe893bb5b3936ca375409a335d.png?1391568203
Sabertooth Cod,Seafood,89a26088f56,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/17/171c95092f489c1ad55b0a32025155f58563ed15.png?1391415244
Syldra,Seafood,231a8246f71,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/9c/9c9c2a0598c90f0c201bf877f5f5c372c88534e4.png?1391415249
Jacques the Snipper,Seafood,71e8e454911,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/41/41adb0435323b7074193c78b7ce7d23afaa7e398.png?1391415450
Junkmonger,Seafood,27a3e715b0f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/64/6403c1736e4d25878b46459eff589a4a3d4d3ed9.png?1391415247
Meteor Survivor,Seafood,2ca11916025,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/79/791d0b0f468be4e13832688dae3d624bc949d1c1.png?1402148336
Fingers,Seafood,c6fcea8796c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/54/547637c2ee26823fa710934a854d494536195a0a.png?1402148333
The Greatest Bream in the World,Seafood,4b0e104376d,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/9a/9a04072d1f948e3c942c4bb76c38bf879dd6f1b9.png?1402148332
Dirty Herry,Seafood,147ca6685df,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/3e/3eb2c1173d63fee27f6b61c06fbefb48f6cfbc20.png?1402148333
Shark Tuna,Seafood,4759ce61d7c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/d1/d1f8667a0468ac2db1c98245098d4cdf84771608.png?1402148334
Twitchbeard,Seafood,2f7616662d9,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/4c/4cdfb5b077af57f4a440cda7de3f0ac2f34b9192.png?1402147981
Bombardfish,Seafood,4c7383894b9,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/3c/3c7b419d69f0b8a2397da0299264380ff8a7bbcf.png?1402148336
The Lone Ripper,Seafood,7c8778173ff,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/74/746ff8432cbc2457000721e2d7a5a162d82d2b3c.png?1402148335
Helmsman's Hand,Seafood,e8796b5b491,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/d4/d4e2b27186a93bc068cf040a330c5fa291fed8a4.png?1402148334
The Captain's Chalice,Seafood,624784090b0,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/54/5432d4717431471cbdafd796e77f7c4922cc40d4.png?1402148331
Frilled Shark,Seafood,0c83bbe6506,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/c9/c93e55a5477ce44b366df9e41fd3c5f6e8a4051e.png?1402148337
The Old Man in the Sea,Seafood,c7f07e0113d,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/8f/8fdb72bdceeb93f77ec48ef219e08b74eaf57e8d.png?1412833941
Nepto Dragon,Seafood,41fa80b50d4,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/5f/5f63efcb5d265953608955fa0e08722e2f45ed2f.png?1411370132
Coelacanthus,Seafood,b18d2e41822,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0a/0a0a1d2062172201df4d53458ba945590e4122fa.png?1411370130
Endoceras,Seafood,a8d0b7234d6,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/94/9462df53a1af3b41c5db479289c1d27aa9b383d7.png?1411370129
Seahag,Seafood,f74f809f8ab,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/85/85d6e98a9e79f5814e3f608e00ea4a8147200d63.png?1411370131
Pirate's Bane,Seafood,bc2bf02807e,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0a/0a13fe4b2be7af33edcbca6a7e015c931fc85b1c.png?1411370130
Crayfish,Seafood,fa0904e14b2,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/30/305f06fe07fd1e895121f64ea81718f504bb8d00.png?1376540422
Chub,Seafood,79f79fe2ad7,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/20/20bbd5868ef47c76b02153706110264eb20e35dd.png?1376540422
Dwarf Catfish,Seafood,fe5cce0731f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0e/0ecf16d80bf7f6bf2a8578ddb70dedea7f98cb22.png?1376540422
Bone Crayfish,Seafood,b11e8bbc2a2,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/5b/5b827b33d6838dfcbbaaf3586f6e599fc74b1df5.png?1376540422
Princess Trout,Seafood,48ecba7e3bc,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/56/56b20d50637a562f6dc93e3a1c5a37141fe21f4e.png?1376540422
Dusk Goby,Seafood,29545aae8a8,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/af/afc173061806f03e026313f63835e25d981855fa.png?1376540422
Pipira,Seafood,2d560c1e3d9,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/58/589384590a63d14cd43a42f5ffbdbdccb5352c0a.png?1376540422
Crimson Crayfish,Seafood,b4f84555ffd,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/88/888e5797ce7c4463fa690b10c15784d4232e2482.png?1376540422
Gudgeon,Seafood,6be1a46dc78,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/be/bed2cc971f405df185b1443306bd84854fd3cf83.png?1376540422
Brass Loach,Seafood,b24efb17c9f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/aa/aaccc38b21ea9846356313c56fbb4514c6739575.png?1376540422
Maiden Carp,Seafood,a742039dcde,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/87/87c1027b3c9ec3757787bb80abbd12314beacbe8.png?1376540422
Mudskipper,Seafood,661f9d4f844,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a3/a3b2d514d4a5c8ee5c14dd9751352570821c0307.png?1376540422
Rainbow Trout,Seafood,6cf4a777744,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/01/018fc5acdf7a17cb2153017e2c59cb3e2a88f1b7.png?1376540422
River Crab,Seafood,64088eb4cfa,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/6d/6d481a8a76ab7db84152e31cf822a2f0394e8286.png?1376540422
Ala Mhigan Fighting Fish,Seafood,31055ffad70,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ae/ae2bf7c44bed802594ab869a6ca5cc8846d6b124.png?1376540422
Faerie Bass,Seafood,209876421fb,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/09/09ab6a49d1c23a197522d887680e695c39eff7c4.png?1376540422
Dark Sleeper,Seafood,38ad54ab3c3,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ea/eab38e150637adc93fd12eb67beb92b18a2b0d03.png?1376540422
La Noscean Perch,Seafood,4672e451001,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/c7/c71b50a8e6a6fe722c9084e42908f1e6c28be49a.png?1376540422
Moat Carp,Seafood,5859dd137b8,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/3e/3ed7b86c099e39a84ab1c23179ef8bd48dc4e0fd.png?1376540422
Copperfish,Seafood,deb8ad64910,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/3f/3f087d0879289a26a977d3f44d614b2d836b5d00.png?1376540422
Bluebell Salmon,Seafood,1daa48e69d4,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/d7/d7f39757d48c6110dee5bcd86a5fb011b9d7f528.png?1376540422
Mudcrab,Seafood,6935ee85c80,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/93/93e249b2b5015f054ee34d1d39e57b4990117b50.png?1376540422
Tri-colored Carp,Seafood,0477d9c70cd,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/7b/7b0d2d93ae08d84a8d9454be8fe6e6196c1fe10c.png?1376540422
Eunuch Crayfish,Seafood,46a7a0edf98,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/28/284aa3a09bf966dcadad23f3e841ec6ae9acf997.png?1376540422
Jade Eel,Seafood,3c224f5eaae,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/cc/cca4f392cd76ad955a7bd405731720a06d7d7986.png?1376540422
Warmwater Trout,Seafood,45366a8cfeb,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/29/297828b0607c07e17de254f4572294fce0768dfa.png?1376540422
Glass Perch,Seafood,9b03aa7a623,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/cf/cf0c9758d4af01c78d1844eb0ce27658f5a3c22c.png?1376540422
Four-eyed Fish,Seafood,1b293b6524a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b5/b5f1bc120eb5f6c4c1bf6223aa6d1a647196b17c.png?1376540422
Black Eel,Seafood,e6431799718,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a9/a9c4d7bd03aed8aa46640406f703dc5e81275d97.png?1376540422
Dark Bass,Seafood,add2842305e,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/81/81c4511c8a52c99b4d2da042908da507e7474ea4.png?1376540422
Aegis Shrimp,Seafood,38bde31319f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/e0/e0309ec1ceceab18cfb5ce95ce4b20e2586d063a.png?1376540422
Five-ilm Pleco,Seafood,def58d64409,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/d3/d31a621ff3ad5901372e73bc8b8bb3596562aeb0.png?1376540422
Climbing Perch,Seafood,f5bf5d2ed7d,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/38/38b77202225b8ebe3ed15003a14d92f4ed01dfbb.png?1376540422
Shadow Catfish,Seafood,8cb6ec1ef93,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/23/230e4b5db35748c11942e10f69638b6a5776583a.png?1376540422
Black Ghost,Seafood,65f5cebbfb0,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/7c/7cf57fbb4f573266db71112947e5e6a966704456.png?1376540422
Lamprey,Seafood,893002f28ae,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/6f/6f8e25f0d39bd4ecd0b4f9108375b96e81c8271b.png?1376540422
Plaguefish,Seafood,a99caa4dbab,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/6d/6d378715f5780c7aac08604db6d5acac8cfc3280.png?1376540422
Yugr'am Salmon,Seafood,a515906e4dd,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0a/0a6097e443b0e68b7cdb15b42af8bd27c6c0d120.png?1376540422
Spotted Pleco,Seafood,cca38b933dd,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a3/a3f6748cd5f17c942782d1c16ff2b109cde0366f.png?1376540422
Striped Goby,Seafood,7215fa7eded,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/0b/0be1bf803ac09a1b3b44a612076eeaa96bd0f08d.png?1376540422
Blindfish,Seafood,63a401d9f41,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/a2/a2e6c8bd71a4388cb7cc201c9303ea2411505250.png?1376540422
Ropefish,Seafood,64f45113c50,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/46/46b86a43972ce01e41f8347738053f77d9bd8643.png?1376540422
Grip Killifish,Seafood,6d11aecfb7a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/7f/7fbc936a74a3c6aaffc9e28855b74fd5ef4b7ee7.png?1376540422
Root Skipper,Seafood,e7322b004ff,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/75/75cd8a951f44a05fcd5c3adb006c297c33891b19.png?1376540422
Monke Onke,Seafood,c861c2667f1,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/4f/4fb3d864b6b7337f59414fc4bea90578abb11453.png?1376540422
Bonytongue,Seafood,ad18605f0a6,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/11/11d4208d4f588ae11d537fc63b49e58b5c3cbab4.png?1376540422
Mitten Crab,Seafood,db089a8a925,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/67/67ced57c246db7ce58a2f310c89ed4055429cd08.png?1376540422
Abalathian Smelt,Seafood,b426ee0b7c1,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/c4/c472c762c87a0082c1c299b307a07c08e134a013.png?1376540422
Seema,Seafood,be5640cfdb5,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/d1/d1970454711f1839b93f2decafeeadd46bec1c11.png?1376540422
Sandfish,Seafood,3f05f475b1d,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ef/ef66e4369e16cf86c4005b0c73ebf1fb74a22580.png?1376540422
Silverfish,Seafood,b348ce2c036,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/67/6731216ead82ace94a7e8b77e8d2b9d5264858ab.png?1376540422
Clown Loach,Seafood,5471a2d1fb9,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/b6/b6ffdd1188c020c79cfd640fd4ebe10fc2d580d5.png?1376540422
Armored Pleco,Seafood,a2dbfbdef82,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/2b/2b2d5ae6c8412d06257da9512914194f6525a6e9.png?1376540422
Giant Bass,Seafood,abb113dd87f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/11/11668a3501fe3be404158e2df536572205ff973d.png?1376540422
Velodyna Carp,Seafood,6cddc7bb566,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/46/467140766e9bc3d5f21cc7ce23539012779d3579.png?1376540422
Spotted Puffer,Seafood,d3e844b1e4a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/f7/f7383916bbf6760ec4c347d64d66d005143c4a3d.png?1376540422
Golden Loach,Seafood,eff5bd2941f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/c4/c436352c0bca3ba8572eb89b55f41c00b61b701d.png?1376540422
Trader Eel,Seafood,a9f1102d06a,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/80/80e73184114e4fc0e0821f9829a5eceb64c9eb6f.png?1376540422
Crimson Trout,Seafood,2ae50c1c6ae,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/eb/ebab33962621968029fbaf11e60a1e5d0a8c9252.png?1376540422
Discus,Seafood,0d060575c65,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/46/4687c5ae36a637937791cc3ebf05d15c4e55d75e.png?1376540422
Bronze Lake Trout,Seafood,3b2ee90b8eb,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/11/117c9a54cf751ca5f694bfb450066fd610d8c595.png?1376540422
Loyal Pleco,Seafood,680668ec83b,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/f0/f016801fbe23b6a9a2cba27cc390af7a5fc3c641.png?1376540422
Thunderbolt Sculpin,Seafood,3c5ae77c5c8,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/ed/ed440a003b707b6c0026a4da2efd4a729b1ae682.png?1376540422
Fall Jumper,Seafood,023b184ba0c,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/db/db3b6d8e11c3038f21cd38cb098588a6597ff0b4.png?1376540422
Knifefish,Seafood,191292bda13,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/48/488cbd998edce3b9ead8627afc02305e32e8c191.png?1376540422
Oakroot,Seafood,f41d0fc7f0f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/5d/5d9275c7c84d3c4379aba9473862bf5bead4fe5d.png?1376540422
Common Sculpin,Seafood,abcf682cc27,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/87/875481b84950d0be64005e01ff395a9b7cc23899.png?1376540422
Sludgeskipper,Seafood,38fb8e3362f,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/73/7337610c318a6f7a54a6dd5e0d46ab866e2a3e7f.png?1376540422
Southern Pike,Seafood,3b7197b9259,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/d9/d9810a86b90e00bde0861d75a1c6c91252b3b35c.png?1376540422
Northern Pike,Seafood,a2e35ad5a6e,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/92/92521f3026c5cd50f726bd4ade4b9d932105aa0c.png?1376540422
Kobold Puffer,Seafood,6c0807f7d05,http://img.finalfantasyxiv.com/lds/pc/global/images/itemicon/90/909ea227c0f8561e0fd1ebe40f6dcd42c0b6b22b.png?1376540422
